Resultados de Conteo de Palabras:
Palabra: "pets" - Frecuencia: 5
Palabra: "pf" - Frecuencia: 1
Palabra: "pg" - Frecuencia: 1
Palabra: "pgp" - Frecuencia: 2
Palabra: "ph" - Frecuencia: 2
Palabra: "pharmaceutical" - Frecuencia: 2
Palabra: "pharmaceuticals" - Frecuencia: 1
Palabra: "pharmacology" - Frecuencia: 2
Palabra: "phd" - Frecuencia: 1
Palabra: "phi" - Frecuencia: 1
Palabra: "philadelphia" - Frecuencia: 1
Palabra: "philips" - Frecuencia: 1
Palabra: "philosophy" - Frecuencia: 1
Palabra: "photo" - Frecuencia: 2
Palabra: "photograph" - Frecuencia: 2
Palabra: "photographer" - Frecuencia: 1
Palabra: "photographic" - Frecuencia: 1
Palabra: "photos" - Frecuencia: 2
Palabra: "phpbb" - Frecuencia: 1
Palabra: "phrase" - Frecuencia: 1
Palabra: "physical" - Frecuencia: 2
Palabra: "physician" - Frecuencia: 1
Palabra: "physicians" - Frecuencia: 1
Palabra: "physics" - Frecuencia: 1
Palabra: "physiology" - Frecuencia: 2
Palabra: "pic" - Frecuencia: 2
Palabra: "picking" - Frecuencia: 2
Palabra: "picks" - Frecuencia: 2
Palabra: "pictures" - Frecuencia: 2
Palabra: "pie" - Frecuencia: 2
Palabra: "piece" - Frecuencia: 2
Palabra: "pieces" - Frecuencia: 1
Palabra: "pierce" - Frecuencia: 1
Palabra: "pig" - Frecuencia: 2
Palabra: "pill" - Frecuencia: 2
Palabra: "pillow" - Frecuencia: 1
Palabra: "pink" - Frecuencia: 2
Palabra: "pins" - Frecuencia: 1
Palabra: "pipe" - Frecuencia: 1
Palabra: "pipeline" - Frecuencia: 1
Palabra: "pipes" - Frecuencia: 2
Palabra: "pirates" - Frecuencia: 1
Palabra: "pitch" - Frecuencia: 2
Palabra: "pix" - Frecuencia: 1
Palabra: "pixels" - Frecuencia: 2
Palabra: "pizza" - Frecuencia: 1
Palabra: "pl" - Frecuencia: 1
Palabra: "places" - Frecuencia: 1
Palabra: "plains" - Frecuencia: 1
Palabra: "plan" - Frecuencia: 1
Palabra: "planner" - Frecuencia: 1
Palabra: "planners" - Frecuencia: 2
Palabra: "planning" - Frecuencia: 1
Palabra: "plants" - Frecuencia: 3
Palabra: "plasma" - Frecuencia: 1
Palabra: "plastic" - Frecuencia: 1
Palabra: "plastics" - Frecuencia: 1
Palabra: "plates" - Frecuencia: 1
Palabra: "platform" - Frecuencia: 1
Palabra: "platforms" - Frecuencia: 1
Palabra: "play" - Frecuencia: 1
Palabra: "playboy" - Frecuencia: 1
Palabra: "players" - Frecuencia: 1
Palabra: "playing" - Frecuencia: 1
Palabra: "playlist" - Frecuencia: 2
Palabra: "plaza" - Frecuencia: 1
Palabra: "plc" - Frecuencia: 2
Palabra: "pleasant" - Frecuencia: 3
Palabra: "please" - Frecuencia: 1
Palabra: "plots" - Frecuencia: 1
Palabra: "plugin" - Frecuencia: 1
Palabra: "plymouth" - Frecuencia: 1
Palabra: "pocket" - Frecuencia: 2
Palabra: "pockets" - Frecuencia: 1
Palabra: "pod" - Frecuencia: 1
Palabra: "podcast" - Frecuencia: 1
Palabra: "poetry" - Frecuencia: 1
Palabra: "point" - Frecuencia: 1
Palabra: "pointed" - Frecuencia: 1
Palabra: "pointing" - Frecuencia: 3
Palabra: "pokemon" - Frecuencia: 1
Palabra: "poker" - Frecuencia: 3
Palabra: "poland" - Frecuencia: 1
Palabra: "pole" - Frecuencia: 1
Palabra: "police" - Frecuencia: 2
Palabra: "policy" - Frecuencia: 1
Palabra: "polished" - Frecuencia: 1
Palabra: "politicians" - Frecuencia: 1
Palabra: "poll" - Frecuencia: 1
Palabra: "polls" - Frecuencia: 1
Palabra: "pollution" - Frecuencia: 1
Palabra: "polymer" - Frecuencia: 1
Palabra: "polyphonic" - Frecuencia: 1
Palabra: "pond" - Frecuencia: 1
Palabra: "pontiac" - Frecuencia: 1
Palabra: "pop" - Frecuencia: 1
Palabra: "pope" - Frecuencia: 1
Palabra: "popular" - Frecuencia: 1
Palabra: "populations" - Frecuencia: 1
Palabra: "por" - Frecuencia: 1
Palabra: "porsche" - Frecuencia: 2
Palabra: "port" - Frecuencia: 1
Palabra: "portfolio" - Frecuencia: 2
Palabra: "portions" - Frecuencia: 1
Palabra: "portland" - Frecuencia: 1
Palabra: "portrait" - Frecuencia: 2
Palabra: "portraits" - Frecuencia: 2
Palabra: "portuguese" - Frecuencia: 1
Palabra: "pos" - Frecuencia: 1
Palabra: "pose" - Frecuencia: 1
Palabra: "positions" - Frecuencia: 1
Palabra: "positive" - Frecuencia: 1
Palabra: "possess" - Frecuencia: 1
Palabra: "possibilities" - Frecuencia: 2
Palabra: "possibly" - Frecuencia: 2
Palabra: "postage" - Frecuencia: 1
Palabra: "postal" - Frecuencia: 1
Palabra: "postcard" - Frecuencia: 1
Palabra: "posted" - Frecuencia: 1
Palabra: "poster" - Frecuencia: 1
Palabra: "postings" - Frecuencia: 1
Palabra: "postposted" - Frecuencia: 1
Palabra: "pot" - Frecuencia: 2
Palabra: "potatoes" - Frecuencia: 1
Palabra: "potter" - Frecuencia: 1
Palabra: "pound" - Frecuencia: 1
Palabra: "pounds" - Frecuencia: 1
Palabra: "powder" - Frecuencia: 1
Palabra: "powell" - Frecuencia: 1
Palabra: "powered" - Frecuencia: 1
Palabra: "powerful" - Frecuencia: 1
Palabra: "powerpoint" - Frecuencia: 2
Palabra: "powerseller" - Frecuencia: 1
Palabra: "pp" - Frecuencia: 2
Palabra: "practical" - Frecuencia: 1
Palabra: "practice" - Frecuencia: 1
Palabra: "practitioners" - Frecuencia: 1
Palabra: "prague" - Frecuencia: 2
Palabra: "prayers" - Frecuencia: 1
Palabra: "preceding" - Frecuencia: 1
Palabra: "precious" - Frecuencia: 2
Palabra: "precise" - Frecuencia: 1
Palabra: "precision" - Frecuencia: 1
Palabra: "predict" - Frecuencia: 1
Palabra: "predicted" - Frecuencia: 1
Palabra: "prediction" - Frecuencia: 2
Palabra: "predictions" - Frecuencia: 1
Palabra: "preference" - Frecuencia: 1
Palabra: "preferred" - Frecuencia: 1
Palabra: "prefers" - Frecuencia: 1
Palabra: "prefix" - Frecuencia: 1
Palabra: "pregnancy" - Frecuencia: 2
Palabra: "pregnant" - Frecuencia: 3
Palabra: "premier" - Frecuencia: 1
Palabra: "premises" - Frecuencia: 1
Palabra: "prepaid" - Frecuencia: 2
Palabra: "preparing" - Frecuencia: 1
Palabra: "prerequisite" - Frecuencia: 1
Palabra: "prescription" - Frecuencia: 1
Palabra: "present" - Frecuencia: 2
Palabra: "presentation" - Frecuencia: 2
Palabra: "presents" - Frecuencia: 2
Palabra: "presidential" - Frecuencia: 1
Palabra: "press" - Frecuencia: 2
Palabra: "pressing" - Frecuencia: 1
Palabra: "pressure" - Frecuencia: 1
Palabra: "preston" - Frecuencia: 1
Palabra: "preventing" - Frecuencia: 1
Palabra: "preview" - Frecuencia: 1
Palabra: "previews" - Frecuencia: 1
Palabra: "previous" - Frecuencia: 1
Palabra: "previously" - Frecuencia: 1
Palabra: "price" - Frecuencia: 1
Palabra: "priced" - Frecuencia: 3
Palabra: "pricing" - Frecuencia: 2
Palabra: "priest" - Frecuencia: 1
Palabra: "primary" - Frecuencia: 1
Palabra: "prime" - Frecuencia: 2
Palabra: "prince" - Frecuencia: 2
Palabra: "princeton" - Frecuencia: 2
Palabra: "principal" - Frecuencia: 1
Palabra: "principle" - Frecuencia: 1
Palabra: "principles" - Frecuencia: 1
Palabra: "printable" - Frecuencia: 1
Palabra: "printer" - Frecuencia: 1
Palabra: "printing" - Frecuencia: 1
Palabra: "prints" - Frecuencia: 1
Palabra: "prior" - Frecuencia: 2
Palabra: "priorities" - Frecuencia: 1
Palabra: "prison" - Frecuencia: 1
Palabra: "prisoners" - Frecuencia: 1
Palabra: "privacy" - Frecuencia: 2
Palabra: "privileges" - Frecuencia: 1
Palabra: "prix" - Frecuencia: 1
Palabra: "problem" - Frecuencia: 1
Palabra: "problems" - Frecuencia: 1
Palabra: "proc" - Frecuencia: 1
Palabra: "procedure" - Frecuencia: 1
Palabra: "proceed" - Frecuencia: 1
Palabra: "proceeding" - Frecuencia: 2
Palabra: "proceedings" - Frecuencia: 1
Palabra: "proceeds" - Frecuencia: 1
Palabra: "processed" - Frecuencia: 1
Palabra: "processing" - Frecuencia: 1
Palabra: "processors" - Frecuencia: 1
Palabra: "produce" - Frecuencia: 1
Palabra: "produced" - Frecuencia: 1
Palabra: "producers" - Frecuencia: 1
Palabra: "producing" - Frecuencia: 2
Palabra: "product" - Frecuencia: 2
Palabra: "productivity" - Frecuencia: 1
Palabra: "products" - Frecuencia: 4
Palabra: "professional" - Frecuencia: 1
Palabra: "profiles" - Frecuencia: 1
Palabra: "programmers" - Frecuencia: 2
Palabra: "programmes" - Frecuencia: 1
Palabra: "project" - Frecuencia: 1
Palabra: "projected" - Frecuencia: 1
Palabra: "projector" - Frecuencia: 2
Palabra: "projects" - Frecuencia: 1
Palabra: "prominent" - Frecuencia: 1
Palabra: "promise" - Frecuencia: 1
Palabra: "promised" - Frecuencia: 1
Palabra: "promote" - Frecuencia: 1
Palabra: "promoted" - Frecuencia: 1
Palabra: "promotions" - Frecuencia: 1
Palabra: "prompt" - Frecuencia: 1
Palabra: "promptly" - Frecuencia: 1
Palabra: "proof" - Frecuencia: 1
Palabra: "propecia" - Frecuencia: 1
Palabra: "proper" - Frecuencia: 1
Palabra: "prophet" - Frecuencia: 1
Palabra: "proposal" - Frecuencia: 1
Palabra: "proposals" - Frecuencia: 1
Palabra: "propose" - Frecuencia: 3
Palabra: "proposition" - Frecuencia: 1
Palabra: "proprietary" - Frecuencia: 1
Palabra: "pros" - Frecuencia: 1
Palabra: "protect" - Frecuencia: 1
Palabra: "protected" - Frecuencia: 1
Palabra: "protective" - Frecuencia: 1
Palabra: "protest" - Frecuencia: 1
Palabra: "proudly" - Frecuencia: 1
Palabra: "prove" - Frecuencia: 1
Palabra: "providence" - Frecuencia: 1
Palabra: "provider" - Frecuencia: 2
Palabra: "providers" - Frecuencia: 2
Palabra: "province" - Frecuencia: 1
Palabra: "provinces" - Frecuencia: 1
Palabra: "proxy" - Frecuencia: 2
Palabra: "prozac" - Frecuencia: 2
Palabra: "ps" - Frecuencia: 1
Palabra: "psp" - Frecuencia: 1
Palabra: "psychiatry" - Frecuencia: 1
Palabra: "pts" - Frecuencia: 1
Palabra: "pub" - Frecuencia: 3
Palabra: "public" - Frecuencia: 1
Palabra: "publication" - Frecuencia: 1
Palabra: "publicity" - Frecuencia: 1
Palabra: "publicly" - Frecuencia: 3
Palabra: "publish" - Frecuencia: 1
Palabra: "published" - Frecuencia: 4
Palabra: "pubmed" - Frecuencia: 1
Palabra: "pull" - Frecuencia: 1
Palabra: "pulling" - Frecuencia: 1
Palabra: "pulse" - Frecuencia: 2
Palabra: "punishment" - Frecuencia: 1
Palabra: "purchase" - Frecuencia: 2
Palabra: "purchased" - Frecuencia: 1
Palabra: "purpose" - Frecuencia: 2
Palabra: "pursuant" - Frecuencia: 1
Palabra: "push" - Frecuencia: 2
Palabra: "pushed" - Frecuencia: 2
Palabra: "pussy" - Frecuencia: 1
Palabra: "puts" - Frecuencia: 1
Palabra: "putting" - Frecuencia: 2
Palabra: "puzzles" - Frecuencia: 1
Palabra: "qatar" - Frecuencia: 1
Palabra: "qty" - Frecuencia: 1
Palabra: "qualification" - Frecuencia: 2
Palabra: "qualified" - Frecuencia: 2
Palabra: "qualify" - Frecuencia: 2
Palabra: "qualities" - Frecuencia: 4
Palabra: "quantitative" - Frecuencia: 1
Palabra: "quantities" - Frecuencia: 1
Palabra: "quantum" - Frecuencia: 1
Palabra: "quarterly" - Frecuencia: 1
Palabra: "quarters" - Frecuencia: 2
Palabra: "que" - Frecuencia: 2
Palabra: "queens" - Frecuencia: 2
Palabra: "queries" - Frecuencia: 1
Palabra: "query" - Frecuencia: 1
Palabra: "quest" - Frecuencia: 1
Palabra: "question" - Frecuencia: 1
Palabra: "questions" - Frecuencia: 1
Palabra: "quick" - Frecuencia: 2
Palabra: "quiet" - Frecuencia: 1
Palabra: "quilt" - Frecuencia: 1
Palabra: "quoted" - Frecuencia: 1
Palabra: "ra" - Frecuencia: 1
Palabra: "rabbit" - Frecuencia: 1
Palabra: "race" - Frecuencia: 1
Palabra: "races" - Frecuencia: 1
Palabra: "rachel" - Frecuencia: 1
Palabra: "racial" - Frecuencia: 1
Palabra: "radiation" - Frecuencia: 1
Palabra: "radio" - Frecuencia: 1
Palabra: "radius" - Frecuencia: 1
Palabra: "rage" - Frecuencia: 1
Palabra: "rail" - Frecuencia: 2
Palabra: "railway" - Frecuencia: 1
Palabra: "rain" - Frecuencia: 2
Palabra: "raises" - Frecuencia: 1
Palabra: "ralph" - Frecuencia: 1
Palabra: "random" - Frecuencia: 1
Palabra: "range" - Frecuencia: 1
Palabra: "rangers" - Frecuencia: 1
Palabra: "ranging" - Frecuencia: 1
Palabra: "rank" - Frecuencia: 1
Palabra: "ranking" - Frecuencia: 1
Palabra: "ranks" - Frecuencia: 1
Palabra: "rap" - Frecuencia: 1
Palabra: "rape" - Frecuencia: 2
Palabra: "rapidly" - Frecuencia: 1
Palabra: "rarely" - Frecuencia: 1
Palabra: "rat" - Frecuencia: 1
Palabra: "rather" - Frecuencia: 1
Palabra: "rating" - Frecuencia: 2
Palabra: "ratings" - Frecuencia: 1
Palabra: "rational" - Frecuencia: 1
Palabra: "ratios" - Frecuencia: 1
Palabra: "raw" - Frecuencia: 1
Palabra: "raymond" - Frecuencia: 1
Palabra: "rays" - Frecuencia: 1
Palabra: "rb" - Frecuencia: 1
Palabra: "rc" - Frecuencia: 1
Palabra: "reached" - Frecuencia: 1
Palabra: "reaction" - Frecuencia: 1
Palabra: "readily" - Frecuencia: 1
Palabra: "readings" - Frecuencia: 2
Palabra: "ready" - Frecuencia: 1
Palabra: "realty" - Frecuencia: 1
Palabra: "rear" - Frecuencia: 1
Palabra: "reason" - Frecuencia: 1
Palabra: "reasonable" - Frecuencia: 3
Palabra: "reasoning" - Frecuencia: 2
Palabra: "reasons" - Frecuencia: 1
Palabra: "rebates" - Frecuencia: 3
Palabra: "rebecca" - Frecuencia: 1
Palabra: "rec" - Frecuencia: 3
Palabra: "receive" - Frecuencia: 1
Palabra: "receivers" - Frecuencia: 1
Palabra: "receives" - Frecuencia: 3
Palabra: "recent" - Frecuencia: 1
Palabra: "reception" - Frecuencia: 1
Palabra: "recipe" - Frecuencia: 1
Palabra: "recipes" - Frecuencia: 1
Palabra: "recipients" - Frecuencia: 1
Palabra: "recognised" - Frecuencia: 2
Palabra: "recognize" - Frecuencia: 1
Palabra: "recognized" - Frecuencia: 1
Palabra: "recommend" - Frecuencia: 2
Palabra: "recommendations" - Frecuencia: 1
Palabra: "recommends" - Frecuencia: 4
Palabra: "record" - Frecuencia: 1
Palabra: "recorded" - Frecuencia: 3
Palabra: "recorders" - Frecuencia: 1
Palabra: "records" - Frecuencia: 2
Palabra: "recovered" - Frecuencia: 1
Palabra: "recreation" - Frecuencia: 3
Palabra: "recreational" - Frecuencia: 1
Palabra: "recruitment" - Frecuencia: 1
Palabra: "reel" - Frecuencia: 2
Palabra: "ref" - Frecuencia: 2
Palabra: "references" - Frecuencia: 1
Palabra: "refers" - Frecuencia: 1
Palabra: "refinance" - Frecuencia: 2
Palabra: "refine" - Frecuencia: 1
Palabra: "refined" - Frecuencia: 1
Palabra: "reflect" - Frecuencia: 1
Palabra: "reflected" - Frecuencia: 2
Palabra: "reflection" - Frecuencia: 1
Palabra: "reflections" - Frecuencia: 1
Palabra: "reform" - Frecuencia: 1
Palabra: "reforms" - Frecuencia: 1
Palabra: "refresh" - Frecuencia: 1
Palabra: "refurbished" - Frecuencia: 2
Palabra: "refuse" - Frecuencia: 1
Palabra: "regardless" - Frecuencia: 2
Palabra: "regime" - Frecuencia: 1
Palabra: "regional" - Frecuencia: 1
Palabra: "regions" - Frecuencia: 2
Palabra: "registered" - Frecuencia: 2
Palabra: "registration" - Frecuencia: 1
Palabra: "regression" - Frecuencia: 1
Palabra: "regularly" - Frecuencia: 1
Palabra: "regulated" - Frecuencia: 1
Palabra: "rehab" - Frecuencia: 1
Palabra: "rehabilitation" - Frecuencia: 1
Palabra: "reid" - Frecuencia: 1
Palabra: "reject" - Frecuencia: 1
Palabra: "rel" - Frecuencia: 1
Palabra: "related" - Frecuencia: 1
Palabra: "relates" - Frecuencia: 4
Palabra: "relation" - Frecuencia: 1
Palabra: "relations" - Frecuencia: 1
Palabra: "relax" - Frecuencia: 1
Palabra: "relaxation" - Frecuencia: 1
Palabra: "released" - Frecuencia: 3
Palabra: "reliability" - Frecuencia: 1
Palabra: "reliable" - Frecuencia: 1
Palabra: "religions" - Frecuencia: 1
Palabra: "religious" - Frecuencia: 1
Palabra: "relocation" - Frecuencia: 1
Palabra: "remainder" - Frecuencia: 2
Palabra: "remained" - Frecuencia: 1
Palabra: "remains" - Frecuencia: 1
Palabra: "remark" - Frecuencia: 2
Palabra: "remarkable" - Frecuencia: 2
Palabra: "remarks" - Frecuencia: 1
Palabra: "remedy" - Frecuencia: 1
Palabra: "remember" - Frecuencia: 3
Palabra: "remote" - Frecuencia: 2
Palabra: "removable" - Frecuencia: 1
Palabra: "remove" - Frecuencia: 1
Palabra: "removing" - Frecuencia: 1
Palabra: "renaissance" - Frecuencia: 2
Palabra: "rendered" - Frecuencia: 2
Palabra: "reno" - Frecuencia: 1
Palabra: "rental" - Frecuencia: 1
Palabra: "repairs" - Frecuencia: 1
Palabra: "repeat" - Frecuencia: 1
Palabra: "replace" - Frecuencia: 3
Palabra: "replaced" - Frecuencia: 1
Palabra: "replacement" - Frecuencia: 2
Palabra: "replacing" - Frecuencia: 1
Palabra: "replication" - Frecuencia: 1
Palabra: "reply" - Frecuencia: 2
Palabra: "report" - Frecuencia: 1
Palabra: "reported" - Frecuencia: 2
Palabra: "reporter" - Frecuencia: 2
Palabra: "reporters" - Frecuencia: 1
Palabra: "reporting" - Frecuencia: 1
Palabra: "represent" - Frecuencia: 1
Palabra: "representation" - Frecuencia: 1
Palabra: "representatives" - Frecuencia: 3
Palabra: "represented" - Frecuencia: 3
Palabra: "representing" - Frecuencia: 1
Palabra: "reproduce" - Frecuencia: 1
Palabra: "reproductive" - Frecuencia: 1
Palabra: "republican" - Frecuencia: 1
Palabra: "reputation" - Frecuencia: 1
Palabra: "requests" - Frecuencia: 1
Palabra: "required" - Frecuencia: 2
Palabra: "requirement" - Frecuencia: 1
Palabra: "requirements" - Frecuencia: 1
Palabra: "requires" - Frecuencia: 3
Palabra: "requiring" - Frecuencia: 2
Palabra: "res" - Frecuencia: 1
Palabra: "rescue" - Frecuencia: 1
Palabra: "researcher" - Frecuencia: 1
Palabra: "reseller" - Frecuencia: 3
Palabra: "reservation" - Frecuencia: 2
Palabra: "reserve" - Frecuencia: 1
Palabra: "reserved" - Frecuencia: 1
Palabra: "reserves" - Frecuencia: 1
Palabra: "reset" - Frecuencia: 1
Palabra: "residence" - Frecuencia: 1
Palabra: "resident" - Frecuencia: 1
Palabra: "residential" - Frecuencia: 1
Palabra: "resistance" - Frecuencia: 2
Palabra: "resistant" - Frecuencia: 1
Palabra: "resolution" - Frecuencia: 2
Palabra: "resolutions" - Frecuencia: 1
Palabra: "resolve" - Frecuencia: 1
Palabra: "resolved" - Frecuencia: 2
Palabra: "resort" - Frecuencia: 1
Palabra: "resorts" - Frecuencia: 2
Palabra: "resources" - Frecuencia: 1
Palabra: "respected" - Frecuencia: 3
Palabra: "respectively" - Frecuencia: 2
Palabra: "respond" - Frecuencia: 2
Palabra: "respondent" - Frecuencia: 1
Palabra: "respondents" - Frecuencia: 1
Palabra: "response" - Frecuencia: 1
Palabra: "responsible" - Frecuencia: 1
Palabra: "rest" - Frecuencia: 1
Palabra: "restaurants" - Frecuencia: 1
Palabra: "restrict" - Frecuencia: 3
Palabra: "restricted" - Frecuencia: 1
Palabra: "restrictions" - Frecuencia: 1
Palabra: "restructuring" - Frecuencia: 1
Palabra: "result" - Frecuencia: 1
Palabra: "resulted" - Frecuencia: 1
Palabra: "resulting" - Frecuencia: 2
Palabra: "results" - Frecuencia: 3
Palabra: "retail" - Frecuencia: 1
Palabra: "retailer" - Frecuencia: 3
Palabra: "retain" - Frecuencia: 2
Palabra: "retreat" - Frecuencia: 1
Palabra: "retrieval" - Frecuencia: 1
Palabra: "retrieved" - Frecuencia: 1
Palabra: "returned" - Frecuencia: 1
Palabra: "returns" - Frecuencia: 1
Palabra: "reunion" - Frecuencia: 1
Palabra: "reveal" - Frecuencia: 1
Palabra: "revealed" - Frecuencia: 1
Palabra: "reveals" - Frecuencia: 1
Palabra: "revenge" - Frecuencia: 1
Palabra: "reverse" - Frecuencia: 2
Palabra: "reviewed" - Frecuencia: 1
Palabra: "reviewing" - Frecuencia: 2
Palabra: "reviews" - Frecuencia: 1
Palabra: "revised" - Frecuencia: 1
Palabra: "revolution" - Frecuencia: 3
Palabra: "revolutionary" - Frecuencia: 3
Palabra: "reward" - Frecuencia: 1
Palabra: "rfc" - Frecuencia: 1
Palabra: "rg" - Frecuencia: 1
Palabra: "rhythm" - Frecuencia: 2
Palabra: "ri" - Frecuencia: 1
Palabra: "ribbon" - Frecuencia: 1
Palabra: "rica" - Frecuencia: 3
Palabra: "rice" - Frecuencia: 1
Palabra: "rich" - Frecuencia: 2
Palabra: "richard" - Frecuencia: 1
Palabra: "richards" - Frecuencia: 1
Palabra: "richardson" - Frecuencia: 2
Palabra: "richmond" - Frecuencia: 1
Palabra: "rico" - Frecuencia: 1
Palabra: "rid" - Frecuencia: 1
Palabra: "rider" - Frecuencia: 1
Palabra: "rides" - Frecuencia: 2
Palabra: "ridge" - Frecuencia: 1
Palabra: "riding" - Frecuencia: 2
Palabra: "right" - Frecuencia: 1
Palabra: "rights" - Frecuencia: 1
Palabra: "rim" - Frecuencia: 2
Palabra: "ring" - Frecuencia: 1
Palabra: "rings" - Frecuencia: 1
Palabra: "rio" - Frecuencia: 2
Palabra: "rip" - Frecuencia: 1
Palabra: "ripe" - Frecuencia: 1
Palabra: "rising" - Frecuencia: 1
Palabra: "risks" - Frecuencia: 3
Palabra: "river" - Frecuencia: 3
Palabra: "rj" - Frecuencia: 1
Palabra: "rl" - Frecuencia: 1
Palabra: "rn" - Frecuencia: 2
Palabra: "rna" - Frecuencia: 1
Palabra: "rob" - Frecuencia: 1
Palabra: "robert" - Frecuencia: 1
Palabra: "robin" - Frecuencia: 2
Palabra: "robinson" - Frecuencia: 1
Palabra: "robot" - Frecuencia: 2
Palabra: "rocks" - Frecuencia: 1
Palabra: "rod" - Frecuencia: 1
Palabra: "roger" - Frecuencia: 1
Palabra: "rogers" - Frecuencia: 2
Palabra: "roland" - Frecuencia: 1
Palabra: "roles" - Frecuencia: 1
Palabra: "roll" - Frecuencia: 1
Palabra: "rolled" - Frecuencia: 1
Palabra: "roller" - Frecuencia: 1
Palabra: "rolling" - Frecuencia: 1
Palabra: "romantic" - Frecuencia: 1
Palabra: "ron" - Frecuencia: 1
Palabra: "room" - Frecuencia: 1
Palabra: "rooms" - Frecuencia: 1
Palabra: "root" - Frecuencia: 1
Palabra: "roots" - Frecuencia: 1
Palabra: "rose" - Frecuencia: 1
Palabra: "roster" - Frecuencia: 1
Palabra: "roughly" - Frecuencia: 1
Palabra: "roulette" - Frecuencia: 2
Palabra: "route" - Frecuencia: 1
Palabra: "router" - Frecuencia: 3
Palabra: "routers" - Frecuencia: 1
Palabra: "routes" - Frecuencia: 1
Palabra: "routine" - Frecuencia: 1
Palabra: "row" - Frecuencia: 1
Palabra: "rows" - Frecuencia: 2
Palabra: "royal" - Frecuencia: 1
Palabra: "rp" - Frecuencia: 1
Palabra: "rpm" - Frecuencia: 2
Palabra: "rr" - Frecuencia: 1
Palabra: "rrp" - Frecuencia: 1
Palabra: "rt" - Frecuencia: 1
Palabra: "ru" - Frecuencia: 2
Palabra: "rubber" - Frecuencia: 1
Palabra: "ruby" - Frecuencia: 1
Palabra: "rugby" - Frecuencia: 1
Palabra: "ruling" - Frecuencia: 1
Palabra: "runner" - Frecuencia: 1
Palabra: "running" - Frecuencia: 1
Palabra: "runtime" - Frecuencia: 2
Palabra: "rural" - Frecuencia: 2
Palabra: "russell" - Frecuencia: 1
Palabra: "russia" - Frecuencia: 1
Palabra: "russian" - Frecuencia: 1
Palabra: "rv" - Frecuencia: 1
Palabra: "rw" - Frecuencia: 1
Palabra: "rwanda" - Frecuencia: 2
Palabra: "rx" - Frecuencia: 3
Palabra: "ryan" - Frecuencia: 1
Palabra: "s" - Frecuencia: 1
Palabra: "sa" - Frecuencia: 1
Palabra: "sacrifice" - Frecuencia: 2
Palabra: "safe" - Frecuencia: 1
Palabra: "safely" - Frecuencia: 1
Palabra: "safer" - Frecuencia: 1
Palabra: "safety" - Frecuencia: 1
Palabra: "said" - Frecuencia: 1
Palabra: "sail" - Frecuencia: 1
Palabra: "sailing" - Frecuencia: 1
Palabra: "salad" - Frecuencia: 1
Palabra: "sale" - Frecuencia: 1
Palabra: "salem" - Frecuencia: 1
Palabra: "sales" - Frecuencia: 2
Palabra: "salmon" - Frecuencia: 1
Palabra: "salon" - Frecuencia: 2
Palabra: "salt" - Frecuencia: 1
Palabra: "salvador" - Frecuencia: 1
Palabra: "salvation" - Frecuencia: 1
Palabra: "sam" - Frecuencia: 1
Palabra: "samba" - Frecuencia: 1
Palabra: "samoa" - Frecuencia: 2
Palabra: "samples" - Frecuencia: 2
Palabra: "samsung" - Frecuencia: 2
Palabra: "sand" - Frecuencia: 2
Palabra: "sandra" - Frecuencia: 2
Palabra: "sanyo" - Frecuencia: 1
Palabra: "sao" - Frecuencia: 1
Palabra: "sap" - Frecuencia: 1
Palabra: "sapphire" - Frecuencia: 2
Palabra: "sarah" - Frecuencia: 2
Palabra: "sat" - Frecuencia: 1
Palabra: "satellite" - Frecuencia: 1
Palabra: "satisfaction" - Frecuencia: 1
Palabra: "satisfactory" - Frecuencia: 2
Palabra: "satisfied" - Frecuencia: 3
Palabra: "saturday" - Frecuencia: 1
Palabra: "savage" - Frecuencia: 1
Palabra: "savannah" - Frecuencia: 2
Palabra: "save" - Frecuencia: 1
Palabra: "saver" - Frecuencia: 2
Palabra: "saving" - Frecuencia: 1
Palabra: "savings" - Frecuencia: 1
Palabra: "saw" - Frecuencia: 2
Palabra: "say" - Frecuencia: 1
Palabra: "sb" - Frecuencia: 2
Palabra: "sbjct" - Frecuencia: 1
Palabra: "scan" - Frecuencia: 1
Palabra: "scanned" - Frecuencia: 1
Palabra: "scanners" - Frecuencia: 1
Palabra: "scenarios" - Frecuencia: 2
Palabra: "scene" - Frecuencia: 1
Palabra: "schedule" - Frecuencia: 1
Palabra: "schemes" - Frecuencia: 1
Palabra: "school" - Frecuencia: 1
Palabra: "schools" - Frecuencia: 5
Palabra: "science" - Frecuencia: 1
Palabra: "scientific" - Frecuencia: 1
Palabra: "scotia" - Frecuencia: 1
Palabra: "scotland" - Frecuencia: 2
Palabra: "scott" - Frecuencia: 1
Palabra: "scout" - Frecuencia: 1
Palabra: "screen" - Frecuencia: 1
Palabra: "screening" - Frecuencia: 2
Palabra: "screens" - Frecuencia: 2
Palabra: "screensaver" - Frecuencia: 2
Palabra: "screensavers" - Frecuencia: 1
Palabra: "screenshot" - Frecuencia: 1
Palabra: "screenshots" - Frecuencia: 2
Palabra: "scroll" - Frecuencia: 2
Palabra: "scuba" - Frecuencia: 1
Palabra: "sd" - Frecuencia: 1
Palabra: "sea" - Frecuencia: 1
Palabra: "sealed" - Frecuencia: 1
Palabra: "sean" - Frecuencia: 1
Palabra: "searchcom" - Frecuencia: 1
